y,difficulty,human_pred,ai_pred,human_conf,ai_conf
1,0.15230310549636822,1,1,0.9351146603137089,0.94603549171172
1,0.17950950311318808,1,1,0.9084310665899575,0.8996444892539752
1,0.3189292703415356,1,0,0.8050078583159096,0.5228939273522508
0,0.32334401487685155,0,0,0.8565849818444488,0.9489473322519825
1,0.45589487542888446,0,0,0.49781301259352073,0.5542474326751125
0,0.24321011756077365,1,0,0.47645717805664944,0.8637828869435107
1,0.7196352381571754,1,0,0.6838019449066401,0.4489832401975529
1,0.5833618405233907,1,0,0.8870024048062806,0.4491419594147555
1,0.5108435396349772,0,1,0.49997139260681533,0.8854624236806905
0,0.16059456283092094,0,0,0.7868425608525234,0.8334782731774247
0,0.3016931640126926,0,0,0.7342185242897102,0.7988121218450835
1,0.5141527415665216,1,0,0.7363526567398463,0.5404134329313878
0,0.23599827878179536,0,0,0.8706170837920533,0.9069730314730092
1,0.4661273367848505,1,0,0.9379556586686445,0.4262553194762563
0,0.38500077432170954,0,0,0.8027798757806781,0.9342831140782636
1,0.3790383884491509,1,1,0.8380530087053205,0.8041617772456325
0,0.7775326912693078,0,1,0.6646757520149271,0.5356412454907107
0,0.4572743960045697,0,1,0.8367224638310402,0.3913758558334417
0,0.5125129097681215,0,0,0.7568680854186494,0.758773287900959
1,0.40871346405725845,0,0,0.4911208291358864,0.3826077760717686
0,0.4651225217482498,0,0,0.8555928025765819,0.7582262957716904
0,0.8019438139310778,0,0,0.5902349346421853,0.758230170689344
1,0.7517999199632771,1,1,0.6730314158099984,0.7930229026822907
1,0.929232331628002,1,0,0.7585313621125344,0.46112951125350027
0,0.1477307892528032,0,0,0.81102094311035,0.8827148428064957
1,0.21933236098315445,1,1,0.8877200569771266,0.8833643312067253
1,0.37120116821979615,0,1,0.4716000067065837,0.7850108385242406
0,0.5709950889242,0,1,0.8304592090761714,0.534480135948721
1,0.8846424282600225,1,0,0.7179579599050315,0.42028000181978764
0,0.37361027882828013,0,0,0.732364538965511,0.792062457506879
0,0.375278615840492,0,0,0.8556556271854592,0.8190673528088322
0,0.13987115308588344,0,0,0.8696830936099222,0.785759832945523
1,0.38521101499014454,0,0,0.44498819734320316,0.4420723381583437
0,0.6573491075988319,0,0,0.6643778456148444,0.7289419837412482
1,0.859510461927062,0,1,0.3683769233609857,0.6535261125702572
1,0.47300267293692116,1,1,0.8255551509537052,0.9080471540418916
1,0.31527144390828094,0,1,0.4662041012359628,0.7861255453254185
1,0.6753632064750493,0,1,0.47098396014003396,0.8373851569369041
1,0.558306753927442,1,0,0.7795165775049676,0.5753120110113444
1,0.46840474166280627,1,1,0.8295813369063617,0.7759317032779888
1,0.5595445968381727,1,0,0.7397005848657177,0.44146276074097274
1,0.33980216184784573,1,1,0.7574041669308939,0.9380974050979649
1,0.21855235302463416,1,1,0.9207877549822328,0.9818366090430355
1,0.7907289814807582,1,1,0.7849190069138691,0.770008506558362
0,0.09673181674013605,1,0,0.6298818372287303,0.962762156935688
1,0.7565497652289567,1,0,0.7193862343784633,0.3810014741374641
1,0.3649343502204581,1,1,0.8941485689336436,0.8934163626871955
1,0.6526703777652156,1,0,0.7935818887786588,0.3574165559569672
1,0.3497651759133217,1,1,0.790001133527968,0.7602363440059563
0,0.4109499421318406,0,0,0.8195328079692243,0.8906338679756725
0,0.4976889180681493,0,0,0.6999685241337794,0.680292843558779
1,0.7406286539829802,1,1,0.6961408896282287,0.8377378396056451
1,0.07715864762539942,1,1,0.8496914491875888,0.8325362578524722
0,0.253622892801047,0,0,0.8826141281964087,0.8319496073649079
1,0.3445096648722799,1,1,0.874459715402626,0.861433918965428
1,0.22250128922543883,1,0,0.786161470272523,0.5248174114086677
0,0.33683576924524256,0,0,0.7963239074702977,0.7791356140718615
1,0.4836450529527855,0,0,0.5090833153474432,0.41465450414527294
0,0.9021045467459314,1,0,0.2702042427722366,0.8037595490816322
0,0.11330277297616377,0,0,0.7777838289248225,0.9640347670876608
0,0.7444793393426562,0,0,0.7049044018925252,0.7422296596787042
1,0.49693792507812173,1,0,0.7803490635034456,0.45897040128628375
1,0.4307897838825629,0,0,0.4097591866105974,0.38487032879453004
1,0.6383366004898973,1,1,0.77509205809483,0.8462648141866256
1,0.8127689432115206,1,1,0.7753464616978775,0.7722880744691637
1,0.8859810984536465,1,1,0.6934233402346209,0.7749721766503337
1,0.8413006577293046,1,1,0.7298958442812594,0.7930502178860199
0,0.7392755080795269,0,0,0.7471633402261775,0.7050150668190136
0,0.0299986774044593,0,0,0.8084637266476136,0.9028551625551681
1,0.3811999352136402,1,1,0.8858915309829776,0.8022909939051363
1,0.23387582648014482,1,0,0.7737293753775791,0.618174240213174
0,0.6156632347612179,0,1,0.7981363508403919,0.46445975447617976
0,0.596095931859299,0,0,0.7601205759138467,0.86781857042564
0,0.5441286054767954,0,0,0.7144942384120455,0.8618088009236872
1,0.5442744827759033,1,1,0.8726879094704747,0.8415412171693647
1,0.3416576365831415,0,1,0.5333630693600401,0.7915155701300498
0,0.8418679322345379,0,0,0.7630908113589674,0.7339336855921482
0,0.5010567828018498,1,0,0.4883770123534647,0.8806218476820387
0,0.5632245112649927,0,1,0.7795448201208813,0.5414253215444708
0,0.6842288374844478,0,0,0.7694351839426595,0.8161646815321005
0,0.44096072912363904,1,0,0.501933687682883,0.7734639695399812
1,0.6772817035410345,0,0,0.5300976237056556,0.4730258261394816
1,0.7243533803403207,1,1,0.6579065034349214,0.7747516414957436
0,0.4212601861013071,0,1,0.7661396812256175,0.5199404950367205
0,0.5652206630533445,1,0,0.46978868309455063,0.8045931022584524
1,0.4956804419782844,0,1,0.42389794443249834,0.8629324181972905
0,0.7160106374150601,1,0,0.4928574602185689,0.7446775646460929
1,0.5703538460998725,1,1,0.6759193655209187,0.8409750589638302
0,0.6785888612903603,0,0,0.7862665029847121,0.7936333411404184
0,0.23443897816833628,0,0,0.8886919994180291,0.8301126821929216
1,0.2447769702775155,1,1,0.7742835873914744,0.8070894245249608
0,0.5238572060235726,0,0,0.7310635597745719,0.8821567108123807
0,0.3372912693493517,1,0,0.5238317302687922,0.8192594936474813
1,0.5850839665375348,1,1,0.8029730712480887,0.8130953481321938
0,0.5962350072516014,0,1,0.8033249680861559,0.6046663515314006
1,0.1266028835187956,1,0,0.827133460447742,0.5432923885313816
1,0.4984665742465254,1,1,0.8253642336484698,0.8937457497220498
0,0.06602031932276684,0,0,0.9786384073931894,0.8940397274534617
1,0.8991180188125245,1,1,0.6969436200236169,0.7581274135964019
1,0.8255555626739991,1,1,0.7138976384592449,0.74541720945258
1,0.3935750996921038,1,1,0.8898645622101307,0.8853890024689021
0,0.8634981649367842,0,0,0.7358758407841816,0.6984559052813047
1,0.1709921370048263,1,1,0.9130117392736096,0.8467647880666828
1,0.21801666796170158,1,1,0.8674397843028965,0.9221721798179495
0,0.4573953134998754,0,1,0.7214573987184888,0.6536922415887192
0,0.6341920608172162,0,0,0.6690755757990605,0.7739913099075918
0,0.5048871646678966,0,1,0.7930483651883385,0.38525408640857894
0,0.7259946020085661,0,0,0.6563635828728797,0.7830537352840145
0,0.2511217412730595,0,0,0.8728028374209236,0.8260826721637521
1,0.22618608635151435,1,1,0.865710191505302,0.9166106724906705
0,0.623470724523915,1,0,0.518710278783129,0.8344604413669183
0,0.26743434839634883,0,0,0.7674019686817851,0.6962448808556492
1,0.32319843849308066,1,1,0.9442095333495741,0.879947806262258
1,0.4208707151146694,0,1,0.4797654987816532,0.7719960905975138
0,0.5554012134685661,1,1,0.43310120570322846,0.5144426413801483
0,0.11233919248385665,0,0,0.9045785578665505,0.8885492207996678
1,0.7480859995285948,1,1,0.5667886654381802,0.8242165914252861
0,0.5755668327235782,0,1,0.7946954700013197,0.4613185826818188
0,0.06770885328755608,0,0,0.8823256251650919,0.9441914110587488
0,0.07146787025692483,1,1,0.45315913388772655,0.6206949223325101
0,0.16220579254640372,1,0,0.5641250377233299,0.9272718458732612
1,0.7112523183474474,1,0,0.8025285617354075,0.4745071664890067
1,0.500368405173152,1,1,0.8591942073458471,0.7881119972162685
1,0.43317306884268303,0,1,0.45385418570771807,0.8200608837489867
1,0.07323853699347833,1,1,0.9351752116872714,0.9007752328850019
1,0.439601050288729,1,0,0.7468615705441963,0.495008108392422
0,0.2000844051852041,0,0,0.9216521471092887,0.8510940864549972
1,0.5232151409157824,1,1,0.7836575955497544,0.7556361855023053
0,0.38461571511724446,1,0,0.5207977262415386,0.8722691579214313
0,0.5178684928994608,0,0,0.687259541776038,0.8837035958887766
0,0.8722240532413534,1,0,0.29473615178709445,0.655527078342643
0,0.5601571566651178,0,0,0.8010273848547129,0.8206743632436905
1,0.08030566828608798,1,1,0.8535656130025627,0.932919957346514
0,0.7589647422043656,1,0,0.4188081853466457,0.7682355727970552
0,0.5472943510485335,0,0,0.8496364549278214,0.7948424014843352
1,0.19948282206713605,0,1,0.4742688076695248,0.9256441197467643
0,0.5537294511029361,0,0,0.6902277660440242,0.8388577871233461
0,0.46835054812998433,0,0,0.8317996611757602,0.7813614919617168
0,0.17633084905730062,0,1,0.839481151800726,0.44263744082614087
1,0.615021980841504,1,1,0.7634605490793182,0.7059053003289276
0,0.44190105687697256,0,0,0.9023137325173946,0.731014345619632
1,0.6808544760584169,0,0,0.451775635611238,0.4943134393954828
1,0.1924943251068017,1,1,0.867611811007056,0.8653005499777867
1,0.2836747564388375,1,1,0.8367993411327271,0.8608137041828362
1,0.3083532140597921,1,0,0.7273261799669696,0.5347976884829718
1,0.18203831505377666,1,1,0.8711215399080999,0.8741853596840401
0,0.7043125679943658,1,0,0.3664583291358528,0.7382760210213775
0,0.7957468261895543,0,0,0.7868110841385391,0.7086846982981783
0,0.24639260297173268,0,0,0.7928844357605573,0.9522883773168063
0,0.40686752011956834,0,1,0.7875438349661885,0.555727767901694
0,0.1867197429706256,1,0,0.5098639566496208,0.878989852250771
0,0.773444271692088,0,0,0.7256778482300789,0.8304728675251918
1,0.545106015287344,0,1,0.39831204037314627,0.7271430810278123
0,0.7694002823913138,0,0,0.7127617268440103,0.8150678225280696
1,0.8119708825933843,1,1,0.7618971301326608,0.7554241736278978
1,0.20508397141990373,1,1,0.8454465102734365,0.7785866798856688
0,0.4557178818586819,1,0,0.47711831069250427,0.7973306983640251
0,0.7388221021179012,1,0,0.4162183093693265,0.8087089445251259
1,0.5305011002647845,0,1,0.45308649644915816,0.8425484613629572
0,0.6960822437257512,1,1,0.4598557109604924,0.4997910993743815
1,0.7889160117829045,0,1,0.4213652651720814,0.6761458273251496
1,0.7038897591676403,1,1,0.8461079326139753,0.7617868903513481
0,0.7314087571906409,1,0,0.4692705999398224,0.7821793739321292
0,0.38492966502530623,1,0,0.4409227126464931,0.8191422637320986
1,0.7832322848684706,0,0,0.47296972383511665,0.470916194879982
0,0.4395988172865815,0,0,0.8067841292489178,0.7559866127281565
0,0.39324639672474093,0,0,0.7664682773489809,0.7845009844880644
1,0.7591622930003477,1,0,0.706003345806549,0.5025553717985052
1,0.5437632031232658,1,1,0.8240175811442007,0.8331034229025273
0,0.6349994595928619,1,1,0.46355402527461614,0.476740948083139
1,0.6067629076563839,0,1,0.5419566129368655,0.7838896787470703
0,0.6007189797538861,0,0,0.8089647323043236,0.851826737728147
1,0.6594715186284332,1,1,0.7722073722655698,0.7272975919240394
0,0.21574819418657165,0,1,0.8471504162085863,0.6192963776726694
1,0.5523467430642578,0,1,0.2965258892410946,0.7433543936386522
0,0.32510494082722313,0,0,0.7930841456670601,0.8404778614073692
1,0.7599858855100083,1,1,0.7325726169467913,0.8335559989317953
0,0.21209001225864044,1,0,0.48138007106576647,0.8817138799875712
1,0.37733767742533453,1,1,0.8546003010144781,0.7922138763926087
1,0.7692391416300599,0,1,0.3882533155494178,0.8039888789782937
1,0.05581599647992076,0,1,0.5415413225500086,0.99
0,0.5978836997126047,1,0,0.41210318902957366,0.8539617957188849
1,0.2449553328736207,1,1,0.8940589507533727,0.8005541866721745
0,0.7307686827978969,0,0,0.784429087910005,0.7098009445138636
1,0.4489968469045576,1,1,0.8441944454744249,0.7571112921081538
0,0.4090098468812228,0,0,0.8343768710086205,0.8156442663061751
0,0.4924659596201903,1,1,0.3688002044693507,0.4596037079537617
1,0.26785405797081674,1,1,0.8423639938802328,0.6525516817592865
0,0.5346394802453074,0,0,0.7283088134840203,0.7828023299385979
0,0.5082237777076273,0,1,0.7986251036720259,0.4560059658952694
0,0.8530353454755241,0,1,0.5902722632629985,0.39272732688157597
0,0.5448262114012338,1,1,0.5456258851660001,0.5185337508397864
1,0.5328708148534351,0,0,0.43458986547923567,0.5412892742497412
1,0.31265671123404,1,1,0.8067830587731807,0.927824422461041
0,0.364789065436933,0,1,0.7947840536726978,0.49106545143344876
0,0.19179517524667603,0,0,0.8571738758871494,0.8102206317686081
1,0.4440608245540514,0,1,0.4564742263509726,0.8712235572971883
1,0.4834003530352925,1,1,0.6931305780514909,0.8209471160603985
1,0.3648037904364283,1,0,0.8519861920722874,0.5975837719751286
0,0.36815034934155894,1,1,0.5048942805954701,0.5062546840729211
0,0.3901530649727717,0,0,0.7426027498354468,0.8173132248268006
0,0.8132125324028832,1,1,0.41063273814862694,0.4403296637752886
0,0.7456417816350084,0,0,0.6593078933404252,0.7685671016272224
1,0.7251346150436879,1,0,0.7181569999157172,0.5021146503719021
0,0.32677393060176896,1,0,0.5133400607154444,0.9307941020480999
1,0.26968371914275635,1,0,0.8114074411694912,0.4549546280254046
1,0.5374359683010597,1,0,0.6256668163042192,0.5265922067504744
0,0.21159913149007667,0,0,0.8675202408827197,0.8772816028702972
1,0.09578187848427848,0,1,0.4977199093762315,0.9267206575222088
1,0.7451923432474444,0,1,0.3647536123877347,0.8571912718232734
1,0.5692813385159068,1,1,0.7702719920944023,0.7479096047745617
1,0.03928542123113015,1,1,0.9137474005320421,0.7579034327000446
0,0.6518919023248883,1,0,0.5062695825413223,0.8118031343922133
1,0.510090633148717,0,1,0.5512643795893208,0.8329960792575062
0,0.3981298925117156,1,0,0.44988530426560547,0.8368297694958527
1,0.7413458489947752,0,1,0.4314373967772363,0.7353479749066681
1,0.18300735800554271,1,1,0.7731246755263015,0.870382309418056
1,0.48031088735407623,1,1,0.8191781021224683,0.7282183819041816
1,0.6598113532960178,1,0,0.7942206236563791,0.49004682323022286
0,0.6845496928671608,0,0,0.7290815264887057,0.8001801752285124
0,0.36852689941578826,0,0,0.84354824626523,0.8457064867265437
0,0.7411455550713445,0,1,0.7815274631804148,0.5292774384434616
1,0.28565597171003976,1,1,0.8021314692497158,0.8011282501654865
1,0.4331650500471026,1,0,0.8753925867508647,0.43943455597192604
0,0.3806854916605181,0,1,0.8051097010327893,0.5063178025929702
0,0.5066570943139782,1,0,0.3954804682688082,0.8928086298930357
0,0.57558938732914,0,0,0.8749337810871498,0.7761384183495182
0,0.7218521283410055,1,0,0.42218473131810647,0.6791033485650886
0,0.11592748091638234,0,0,0.8747841965335457,0.817406281217078
1,0.40299777704220285,0,1,0.5498093218748014,0.8650560028047618
1,0.5952482021421709,1,1,0.7498766304041096,0.6868595349021368
0,0.2802175954880812,0,0,0.7462768858273149,0.8314344532843289
0,0.26517279445164604,1,0,0.4288240868639059,0.8841873004837691
0,0.11822691818171414,0,0,0.9504002267718041,0.99
1,0.3444916253416971,1,1,0.8781101899460275,0.8620117152747722
0,0.46767638135010864,1,0,0.48505960988524244,0.8185617301300427
1,0.907442878656688,1,1,0.7290370800992061,0.6917730262903032
1,0.2929635468734978,0,0,0.5112641717262342,0.4408294092914473
1,0.39927221981930566,1,1,0.865525423210702,0.7809795975172062
1,0.6815346222915724,1,1,0.8385050007423681,0.7083553234182021
0,0.3269559504659749,0,0,0.7485739485042675,0.8559095056171381
1,0.7052225954902023,1,0,0.7675313147697088,0.3558367020759191
0,0.4469119196530678,0,0,0.8016447943591025,0.8078835070436209
1,0.3631414897967704,1,1,0.8960072711164208,0.8176574030235207
0,0.6993113951752994,0,1,0.6977394474459006,0.4421769156096041
1,0.4585355413185334,1,0,0.8884893307574983,0.5014604102032991
0,0.2840201792602224,0,0,0.9186019778566327,0.8992049165110201
0,0.8578068970691818,1,0,0.4911033894649855,0.6559683802651988
1,0.27392158968929115,0,1,0.6165453571034124,0.7610351116970777
1,0.5189859005378812,1,1,0.7916841556848101,0.8427833010343115
1,0.14198675380711764,1,1,0.8356132529277029,0.9296453508281257
0,0.326558954199078,0,0,0.81277571767368,0.8692418118299248
1,0.33590446640868393,0,0,0.4761575384937339,0.4804147066984068
0,0.22558117501485242,0,0,0.8553935209697678,0.8697814734342144
1,0.4094300595686815,1,1,0.7976401329739328,0.7685989825820426
1,0.3563729588739349,1,0,0.7923151259556865,0.5060596123822293
0,0.8384507063886161,0,1,0.7631644471623675,0.3384309190240922
0,0.9130961381206862,1,0,0.2528466813785093,0.7637644727288134
0,0.8403512754822416,1,0,0.3986469570717204,0.7172694542489485
1,0.8714119379734212,1,1,0.7350370420636174,0.7865700085646181
1,0.062179497285000856,1,1,0.8689221195162834,0.8187269662191703
1,0.8654150416370091,1,1,0.8087526965383289,0.7294369264557691
1,0.8687313353883722,0,0,0.4415245124545732,0.44254742093662364
1,0.5342316915139405,1,1,0.6716338809916403,0.753976904824209
1,0.8183596744213079,1,1,0.7694425998792926,0.7103815043649588
1,0.5682774294463998,1,1,0.8346726351191631,0.8105808599778938
0,0.5804733010507268,0,0,0.8304193496588101,0.8143237270919992
1,0.8399609761664693,1,1,0.8196232546432997,0.7552117441354756
0,0.5632689821078506,1,0,0.3963718827318989,0.8105762029362343
0,0.3335103268881155,0,0,0.7716202979992162,0.8341275495555149
0,0.2468798715342739,0,1,0.8344815834705875,0.4939540267226865
1,0.4241587303425322,0,1,0.6200456233806605,0.8047480782539921
0,0.6984349360749317,0,0,0.7854647874203244,0.7563618999402597
0,0.5739731582159413,0,0,0.7754032755706943,0.8137458948396066
0,0.3107679533331086,0,0,0.7885844386773379,0.789230066349502
0,0.36050303235200415,1,0,0.5517562741314239,0.8767979413174894
0,0.6511182184860695,1,0,0.3980794298422948,0.7852997854532413
0,0.3881369788568868,1,0,0.5399856639533908,0.8269479116041474
1,0.5517947321698624,1,0,0.7973956707625466,0.5689836407793339
0,0.7060686010235924,1,0,0.49960258349721376,0.852665553413317
0,0.631388350647117,0,0,0.7668417334774209,0.8433622733631899
1,0.5727542120612741,0,0,0.435734894596436,0.4553334323304282
0,0.3927092440360494,0,0,0.8281013731439344,0.8814577450830403
0,0.4463478115102841,0,0,0.8291162560633526,0.8881511873025255
1,0.08366117575149737,0,1,0.5585099226890556,0.872619528535586
1,0.3241313975778868,1,0,0.838619161760266,0.4788824736305873
0,0.5096448104206761,1,0,0.3662410921332198,0.7461943964265748
0,0.346417922997509,1,0,0.5158257255100476,0.7081495054645435
0,0.23210620232052337,0,1,0.8785324466586161,0.5486832022027082
1,0.12938194210310433,1,1,0.8168589308464415,0.8989776540678416
0,0.2703877070900178,0,1,0.9071360484051698,0.5294351832339443
0,0.19051558689576872,0,0,0.8827337553820309,0.8500486149376997
1,0.1977631349324121,0,1,0.539259119525166,0.9629918845149769
0,0.6139661762346365,1,0,0.4494702206865939,0.7276030408747295
1,0.7082885463394621,1,0,0.7660980585727256,0.48274604532121995
0,0.3904410478644998,0,1,0.833997221488216,0.5276428707111931
1,0.29951596176523737,1,1,0.7368583451314332,0.8344978549638513
0,0.5953149625782475,0,1,0.874760779545002,0.46124943807790914
0,0.7771919242575822,0,0,0.8720504284017494,0.7670207669280387
1,0.42545800893080843,1,0,0.7792004374454643,0.5465674692095377
1,0.8750762889764183,1,0,0.673390559741688,0.42849444063345055
0,0.3717044485244187,0,0,0.8009674753504166,0.841379261012491
0,0.2729103099349657,0,0,0.7395396798132513,0.7582736474260089
1,0.20375441128433744,0,1,0.548524255025046,0.7803042673644512
1,0.12316972695705083,1,1,0.8314985793560004,0.8878832023152937
1,0.2377565969864103,1,0,0.8126060928991614,0.5677551830193024
0,0.4545289337628999,1,0,0.40438999581664625,0.8178455679434079
1,0.8886774016950512,0,0,0.5020866338846515,0.45153920715889445
0,0.7098830955480109,0,0,0.6999192635405923,0.7142635315963642
0,0.8067764871823715,0,0,0.832230282303463,0.8098511211686223
0,0.6524871276314788,0,1,0.7850898474888738,0.5032705331963129
1,0.21988265054140507,1,1,0.8898067470184404,0.9617287259092918
0,0.8584023531267925,0,0,0.7488706450249089,0.7632920224059417
0,0.7537253409724732,1,0,0.3450381215229193,0.7981793818099893
0,0.4475164301014222,0,0,0.7930450133839686,0.7841002876877596
1,0.42814846390127176,1,1,0.8327389475591871,0.805000773238729
0,0.5594328240316212,1,0,0.4675568299433694,0.746321830195884
0,0.42662417288272764,0,0,0.7879829856396765,0.7554799618387289
1,0.5754816730769365,1,0,0.7837852758860954,0.598238020275135
0,0.1881953108978086,0,0,0.8121986110014329,0.8234823098963278
1,0.1793489489694637,1,1,0.9550333842238276,0.9652225445388257
0,0.635374018893422,0,0,0.7015715260924623,0.859933595864028
1,0.7758118345572396,0,0,0.4671570606142107,0.49765307917858714
1,0.4424316807400894,1,1,0.7414785161943744,0.8094648677851173
0,0.8288545840935173,0,1,0.6949791901417801,0.4842881696745212
0,0.4262895169883796,0,0,0.9042830946936711,0.9022672044627066
1,0.6178573741218133,1,1,0.8066313702494091,0.6741700388306164
0,0.8240312199705356,1,0,0.40978452935116716,0.7784796296143917
1,0.5854784062817247,1,0,0.7431797947633901,0.40855312020887596
1,0.2803093456142351,1,1,0.8766342175267652,0.7724092474333603
1,0.49708479430375935,1,1,0.7180847101598584,0.8547327457523555
0,0.9273636329156079,0,1,0.6956184067499646,0.5360299423050905
1,0.45967333540698374,1,1,0.8138687938810553,0.922711408919121
1,0.4477181551377485,1,1,0.900533585182858,0.734198630359592
0,0.8375250638900925,0,1,0.6567051621928358,0.32903424815596494
1,0.609377808646923,1,1,0.7884142490112579,0.8238387890590819
0,0.13782367986739907,0,1,0.8539178833019455,0.6245871758463954
0,0.3313563373401998,1,1,0.5123540992605704,0.4210132073936688
0,0.13746605738375303,0,0,0.9297641977724677,0.9161285466258984
0,0.972370699552342,1,1,0.28758024686107797,0.3420391132128466
0,0.781257912667599,1,0,0.44508707659216956,0.7416238185506661
1,0.8260137262890053,1,0,0.5672799157175741,0.4053943252709434
0,0.02037527378978508,0,1,0.8413415866361977,0.5636077947034599
1,0.47963502146628545,1,1,0.8317284690192838,0.9253305769899154
0,0.7033175492586177,1,0,0.5198942909046345,0.7513765124569337
1,0.350038476316203,1,1,0.7581906475449033,0.8615906683624783
0,0.32537426747629344,0,0,0.8514679889931308,0.8991062816201105
1,0.6495830441890238,0,1,0.4207423066064601,0.778837127888319
1,0.9747228343875056,1,0,0.6969806577997822,0.4695018947134993
1,0.2938069255864034,1,1,0.8831487038752392,0.8215565202326318
1,0.9469972202511445,0,1,0.4026047742343572,0.6928313542840467
0,0.6367312058273428,0,1,0.7914270249044913,0.5383098546439683
1,0.3909258213049666,1,0,0.8048117423657022,0.47417163279874114
0,0.3782395303417968,1,0,0.48402643162829556,0.8627975998978283
0,0.3037640659730125,0,0,0.8745276755227094,0.7836291970781584
0,0.2732609647524092,0,0,0.8109883884472779,0.8628750334871004
0,0.2530225348315271,0,0,0.8809387339326868,0.9021681567747963
1,0.5918227012113206,1,0,0.7070812228035962,0.41632508384952704
1,0.44853743436995525,1,1,0.8132132215097989,0.8631860954455977
1,0.2387116517192525,1,0,0.8307652544295305,0.6203170835938707
1,0.7251500226468425,1,1,0.6877513895350186,0.7372751322030789
0,0.7277318649667395,1,0,0.45311615297731517,0.7837547928626445
1,0.6568107755271353,1,0,0.9230188499466624,0.36780507072440183
0,0.821398277529374,0,0,0.7165925997772828,0.808547940158509
1,0.32038914133896074,1,1,0.8316787363716073,0.9882318010715838
1,0.7094168589002172,1,1,0.6422876029910286,0.7558017315666267
1,0.4432472540393311,1,1,0.7895938297841667,0.8108432483368683
0,0.34407668882218445,1,0,0.41156536203797633,0.7234984336829087
1,0.43052259638442575,1,1,0.7545089567739703,0.9443481597990169
1,0.2976979063579807,1,1,0.867848682252681,0.9791209515606338
1,0.624258106753646,1,0,0.8269349767114229,0.4406972550568775
0,0.93553683090794,0,1,0.6042796062569685,0.382094373878483
0,0.6507063451626267,1,0,0.5215544125433791,0.7929115058898693
0,0.6773023254094275,0,1,0.7723426815591239,0.5050365238196348
0,0.33338591584012,0,1,0.9207575286700125,0.5250109987811656
1,0.8407442163677965,1,0,0.7379786771456629,0.4032859025255808
1,0.7262734979383414,0,0,0.5608616255951786,0.4812159381868657
0,0.31055579094196545,1,0,0.5242545948420226,0.9000828343494323
0,0.7895319748766357,1,1,0.45004278820828386,0.5011000668082284
0,0.42463405398698006,1,1,0.37845251218331727,0.45921993423024693
1,0.453650349653047,1,1,0.6787688067457203,0.89845057023115
1,0.5611103791780899,1,1,0.7830452240683049,0.8099656441391108
1,0.8710717002454362,0,0,0.27303175720909384,0.49189402106143043
1,0.7400561059455777,0,1,0.4408745834916065,0.9358211943174293
0,0.5055061718762438,0,1,0.7852562979304918,0.4454055747928942
0,0.7029518893591229,1,0,0.4609634872198315,0.7833722876302114
1,0.7150031705696825,1,0,0.7616755915326873,0.49586031226026345
1,0.5689151284027488,1,1,0.8451556140673284,0.7322600550481604
0,0.370716051801884,0,1,0.8350634629843534,0.4102500237062841
1,0.17338175116677726,1,1,0.7521721518767441,0.9704680735370139
0,0.5119349274529313,1,0,0.4488257413877688,0.724884772796737
1,0.5656841555540372,1,1,0.732006303244446,0.8109875926592015
0,0.5498504320803033,0,0,0.8376613824393037,0.7933792803353953
1,0.3665255003417213,1,0,0.789744138626539,0.4848002772255036
1,0.7984167530982454,1,1,0.7003562889854602,0.7920044334355598
0,0.671454742620176,0,1,0.7453025210250678,0.43286945025919416
1,0.4011039880418503,1,1,0.8772370432259866,0.8492308289418328
0,0.8040162912343662,0,0,0.7718565110188658,0.781926125365451
1,0.4055083794812434,0,1,0.49357877108894593,0.6709860959289713
0,0.8269700477155684,0,1,0.6664101032853219,0.43154080929054367
1,0.6684819769382094,1,1,0.7503769006795199,0.7531033323075007
1,0.3144561737618135,1,1,0.8982411905274124,0.7787924400691324
1,0.358878812493996,1,1,0.895940085261092,0.8272897276254563
1,0.42476471263911264,1,1,0.766033480434178,0.7500537675954286
0,0.23974060592196633,1,0,0.5055213505068588,0.9074688830977728
1,0.3291765179261646,1,1,0.675888709040983,0.9303330156920214
0,0.4065176881867557,1,0,0.4433939148631755,0.8551522020971277
1,0.40132383106821645,1,0,0.8304160209317223,0.5279487948790162
0,0.6320433907298957,0,0,0.7029177168296189,0.8149719026784706
0,0.3335039673668353,0,0,0.7954695646323979,0.7587695627665293
1,0.41586919380751497,1,1,0.8161923066369615,0.9174451663594995
1,0.25261882354450516,1,1,0.8621418725236827,0.8405687294207402
0,0.7433662365428418,0,0,0.7307684311465531,0.5781910620021271
1,0.5198318164941078,0,1,0.4921510238670981,0.7987696039488468
1,0.40260958195717184,1,1,0.793887670777286,0.7894271380237226
0,0.5138788503139385,0,0,0.8411528073960409,0.8201840600853505
0,0.4327558976607757,0,0,0.7420512830092978,0.8925698017934776
1,0.7504338892073095,0,1,0.4780737661441294,0.7215220409956635
0,0.5964275666901704,1,0,0.4320868786353936,0.7974087329397972
1,0.8360187150042662,1,1,0.8026150651737973,0.7807161827773711
1,0.38969601749480604,1,1,0.8991703061359929,0.8277407022546746
0,0.6870316085935024,0,1,0.781682269105117,0.40811261734610094
0,0.42518558369096343,1,1,0.44754617946734904,0.38396696261770735
0,0.3503470822571964,0,0,0.7612350304870449,0.7988167550833382
1,0.5989792474366578,0,1,0.5173747860709675,0.8422782738434398
1,0.7215878648994883,0,1,0.3301974091710084,0.8038757751243222
1,0.1660795024552428,1,1,0.8789017653375765,0.8881250153206502
